Id,country,points,price,province,region,variety
1834,Italy,89,18,Lombardy,Lugana,Turbiana
1835,Italy,89,21,Northeastern Italy,Alto Adige,Riesling
1836,Italy,89,15,Northeastern Italy,Alto Adige,Pinot Grigio
1837,Italy,89,22,Northeastern Italy,Alto Adige,Pinot Grigio
1838,Italy,89,70,Tuscany,Toscana,Red Blend
1839,Italy,89,36,Sicily and Sardinia,Etna,Carricante
1840,Italy,89,28,Sicily and Sardinia,Etna,Carricante
1841,Italy,89,10,Sicily and Sardinia,Sicilia,Grillo
1842,Italy,89,,Sicily and Sardinia,Etna,Rosa
1843,Italy,89,,Sicily and Sardinia,Terre Siciliane,Rosa
1844,Italy,89,17,Southern Italy,Fiano di Avellino,Fiano
1845,Italy,90,65,Piedmont,Barbaresco,Nebbiolo
1846,Italy,90,93,Piedmont,Barbaresco,Nebbiolo
1847,Italy,90,50,Piedmont,Barbaresco,Nebbiolo
1848,Italy,90,49,Piedmont,Barbaresco,Nebbiolo
1849,Italy,86,55,Piedmont,Barolo,Nebbiolo
1850,Italy,86,60,Piedmont,Barbaresco,Nebbiolo
1851,Italy,86,,Piedmont,Barolo,Nebbiolo
1852,Italy,93,,Tuscany,Brunello di Montalcino,Sangiovese
1853,Italy,93,60,Tuscany,Brunello di Montalcino,Sangiovese
1854,Italy,93,85,Tuscany,Brunello di Montalcino,Sangiovese
1855,Italy,88,56,Tuscany,Chianti Classico,Red Blend
1856,Italy,88,18,Tuscany,Maremma Toscana,Red Blend
1857,Italy,88,80,Tuscany,Brunello di Montalcino,Sangiovese
1858,Italy,88,,Tuscany,Brunello di Montalcino,Sangiovese
1859,Italy,88,30,Tuscany,Maremma Toscana,Red Blend
1860,Italy,88,20,Tuscany,Chianti Classico,Red Blend
1861,Italy,88,44,Tuscany,Vin Santo del Chianti Classico,Red Blend
1862,Italy,88,40,Tuscany,Brunello di Montalcino,Sangiovese
1863,Italy,88,20,Tuscany,Chianti Classico,Sangiovese
1864,Italy,88,25,Tuscany,Chianti Classico,Red Blend
1865,Italy,88,36,Tuscany,Vin Santo del Chianti Rufina,White Blend
1866,Italy,88,50,Tuscany,Brunello di Montalcino,Sangiovese
1867,Italy,89,60,Piedmont,Barolo,Nebbiolo
1868,Italy,89,30,Piedmont,Barbera d'Alba,Barbera
1869,Italy,89,50,Piedmont,Barolo,Nebbiolo
1870,Italy,89,20,Piedmont,Barbera d'Alba Superiore,Barbera
1871,Italy,89,55,Piedmont,Barolo,Nebbiolo
1872,Italy,89,69,Piedmont,Barolo,Nebbiolo
1873,Italy,89,20,Piedmont,Coste della Sesia,Nebbiolo
1874,Italy,91,33,Lombardy,Lugana,Turbiana
1875,Italy,91,,Lombardy,Lugana,Turbiana
1876,Italy,91,27,Southern Italy,Greco di Tufo,Greco
1877,Italy,85,60,Tuscany,Brunello di Montalcino,Sangiovese
1878,Italy,85,35,Tuscany,Bolgheri Superiore,Red Blend
1879,Italy,87,20,Italy Other,Vino Spumante,Nerello Mascalese
1880,Italy,87,40,Lombardy,Valtellina Superiore,Nebbiolo
1881,Italy,87,15,Tuscany,Toscana,Red Blend
1882,Italy,87,65,Tuscany,Toscana,Red Blend
1883,Italy,89,35,Tuscany,Bolgheri,Red Blend
1884,Italy,89,32,Northeastern Italy,Alto Adige,Gewaarztraminer
1885,Italy,89,18,Northeastern Italy,Alto Adige,Pinot Bianco
1886,Italy,89,16,Northeastern Italy,Alto Adige,Pinot Bianco
1887,Italy,89,50,Tuscany,Rosso di Toscana,Sangiovese
1888,Italy,88,40,Tuscany,Chianti Classico,Red Blend
1889,Italy,88,20,Lombardy,Lugana,Turbiana
1890,Italy,88,17,Lombardy,Lugana,Turbiana
1891,Italy,88,15,Lombardy,Lugana,Turbiana
1892,Italy,89,27,Sicily and Sardinia,Valli di Porto Pino,Red Blend
1893,Italy,89,88,Southern Italy,Fiano di Avellino,Fiano
1894,Italy,89,27,Southern Italy,Fiano di Avellino,Fiano
1895,Italy,89,,Sicily and Sardinia,Sicilia,Grillo
1896,Italy,89,,Sicily and Sardinia,Sicilia,Fiano
1897,Italy,93,60,Tuscany,Brunello di Montalcino,Sangiovese
1898,Italy,93,,Tuscany,Brunello di Montalcino,Sangiovese
1899,Italy,93,75,Tuscany,Brunello di Montalcino,Sangiovese
1900,Italy,93,55,Tuscany,Brunello di Montalcino,Sangiovese
1901,Italy,90,56,Piedmont,Barolo,Nebbiolo
1902,Italy,90,129,Piedmont,Barolo,Nebbiolo
1903,Italy,90,135,Piedmont,Barolo,Nebbiolo
1904,Italy,90,48,Piedmont,Barbaresco,Nebbiolo
1905,Italy,90,105,Piedmont,Barolo,Nebbiolo
1906,Italy,90,64,Italy Other,Vino da Tavola,Nerello Mascalese
1907,Italy,90,25,Piedmont,Langhe,Nebbiolo
1908,Italy,90,85,Piedmont,Barolo,Nebbiolo
1909,Italy,90,24,Piedmont,Langhe,Nebbiolo
1910,Italy,87,15,Tuscany,Toscana,Red Blend
1911,Italy,87,15,Tuscany,Toscana,Red Blend
1912,Italy,87,65,Tuscany,Toscana,Red Blend
1913,Italy,86,35,Piedmont,Barbaresco,Nebbiolo
1914,Italy,86,45,Piedmont,Barolo,Nebbiolo
1915,Italy,91,21,Southern Italy,Fiano di Avellino,Fiano
1916,Italy,91,25,Northeastern Italy,Collio,Sauvignon
1917,Italy,91,26,Northeastern Italy,Collio,Pinot Bianco
1918,Italy,88,50,Tuscany,Brunello di Montalcino,Sangiovese
1919,Italy,88,25,Tuscany,Chianti Classico,Red Blend
1920,Italy,88,43,Piedmont,Barolo,Nebbiolo
1921,Italy,88,24,Piedmont,Barbera d'Alba,Barbera
1922,Italy,88,33,Piedmont,Barbera d'Alba,Barbera
1923,Italy,88,,Piedmont,Barolo,Nebbiolo
1924,Italy,88,,Piedmont,Barolo,Nebbiolo
1925,Italy,88,65,Southern Italy,Costa d'Amalfi,Red Blend
1926,Italy,88,25,Sicily and Sardinia,Etna,White Blend
1927,Italy,88,,Sicily and Sardinia,Sicilia,White Blend
1928,Italy,88,,Sicily and Sardinia,Vittoria,White Blend
1929,Italy,88,20,Sicily and Sardinia,Etna,Rosa
1930,Italy,86,60,Piedmont,Barolo,Nebbiolo
1931,Italy,86,,Piedmont,Barbaresco,Nebbiolo
1932,Italy,88,27,Northeastern Italy,Alto Adige,Gewaarztraminer
1933,Italy,88,60,Northeastern Italy,Alto Adige,White Blend
1934,Italy,88,17,Tuscany,Chianti Classico,Sangiovese
1935,Italy,88,18,Veneto,Soave Classico,White Blend
1936,Italy,88,,Lombardy,Lugana,Turbiana
1937,Italy,88,45,Veneto,Veronese,Garganega
1938,Italy,88,19,Lombardy,Lugana,Turbiana
1939,Italy,88,25,Northeastern Italy,Alto Adige,Sauvignon Blanc
1940,Italy,88,20,Veneto,Soave,Garganega
1941,Italy,88,27,Tuscany,Chianti Classico,Red Blend
1942,Italy,88,22,Northeastern Italy,Alto Adige,Sauvignon
1943,Italy,88,27,Northeastern Italy,Alto Adige,Sauvignon
1944,Italy,90,90,Piedmont,Barolo,Nebbiolo
1945,Italy,90,58,Piedmont,Barbaresco,Nebbiolo
1946,Italy,90,35,Piedmont,Barbaresco,Nebbiolo
1947,Italy,90,35,Piedmont,Barbaresco,Nebbiolo
1948,Italy,90,,Piedmont,Barbaresco,Nebbiolo
1949,Italy,88,40,Tuscany,Brunello di Montalcino,Sangiovese
1950,Italy,88,,Tuscany,Brunello di Montalcino,Sangiovese
1951,Italy,88,72,Tuscany,Brunello di Montalcino,Sangiovese
1952,Italy,88,65,Tuscany,Brunello di Montalcino,Sangiovese
1953,Italy,88,90,Tuscany,Brunello di Montalcino,Sangiovese
1954,Italy,87,34,Tuscany,Toscana,Sangiovese
1955,Italy,87,17,Tuscany,Toscana,Red Blend
1956,Italy,87,18,Tuscany,Toscana,Red Blend
1957,Italy,87,30,Tuscany,Toscana,Red Blend
1958,Italy,87,18,Tuscany,Toscana,Red Blend
1959,Italy,87,40,Tuscany,Toscana,Merlot
1960,Italy,87,165,Tuscany,Toscana,Sangiovese
1961,Italy,87,16,Tuscany,Toscana,Red Blend
1962,Italy,88,45,Piedmont,Barolo,Nebbiolo
1963,Italy,88,65,Piedmont,Barolo,Nebbiolo
1964,Italy,88,20,Piedmont,Barbera d'Alba,Barbera
1965,Italy,88,20,Piedmont,Barbera d'Asti,Barbera
1966,Italy,88,90,Piedmont,Barolo,Nebbiolo
1967,Italy,88,45,Piedmont,Roero,Nebbiolo
1968,New Zealand,94,57,Kumeu,,Chardonnay
1969,New Zealand,93,46,Kumeu,,Chardonnay
1970,New Zealand,93,33,Marlborough,,Sauvignon Blanc
1971,New Zealand,93,40,Central Otago,,Riesling
1972,New Zealand,92,63,Martinborough,Martinborough,Pinot Noir
1973,New Zealand,92,49,Kumeu,,Chardonnay
1974,New Zealand,92,25,Nelson,,Chardonnay
1975,New Zealand,92,34,Kumeu,,Chardonnay
1976,New Zealand,92,65,Central Otago,Martinborough,Pinot Noir
1977,New Zealand,92,61,Martinborough,Martinborough,Pinot Noir
1978,New Zealand,92,29,Marlborough,,Sauvignon Blanc
1979,New Zealand,92,28,Martinborough,Martinborough,Pinot Noir
1980,New Zealand,91,35,Marlborough,,Champagne Blend
1981,New Zealand,91,30,Hawke's Bay,,Sauvignon Blanc
1982,New Zealand,91,46,Martinborough,Martinborough,Pinot Noir
1983,New Zealand,91,20,Marlborough,,Sauvignon Blanc
1984,New Zealand,91,23,Marlborough,,Sauvignon Blanc
1985,New Zealand,91,20,Marlborough,,Riesling
1986,New Zealand,90,26,Marlborough,,Sauvignon Blanc
1987,New Zealand,90,24,Marlborough,,Pinot Gris
1988,New Zealand,90,15,Marlborough,,Sauvignon Blanc
1989,New Zealand,90,19,Nelson,,Sauvignon Blanc
1990,New Zealand,90,21,Martinborough,,Sauvignon Blanc
1991,Portugal,92,95,Douro,Douro,Portuguese White
1992,Portugal,91,18,Alentejano,,Touriga Nacional
1993,Portugal,91,30,Alentejano,Alentejano,Rhane-style Red Blend
1994,Portugal,91,42,Alentejo,Alentejo,Portuguese Red
1995,Portugal,86,15,Douro,,Rosa
1996,Portugal,86,10,Tejo,Tejo,Portuguese Red
1997,Portugal,86,12,Douro,Douro,Portuguese White
1998,Portugal,86,15,Alentejano,Alentejano,Portuguese Red
1999,Portugal,86,13,Daeo,,Touriga Nacional
2000,Portugal,86,,Tejo,Tejo,Portuguese Red
2001,Portugal,86,30,Douro,Douro,Portuguese Rosa
2002,Portugal,89,45,Duriense,,Syrah
2003,Portugal,92,23,Douro,Douro,Portuguese Red
2004,Portugal,92,70,Douro,Douro,Portuguese Red
2005,Portugal,92,23,Lisboa,Lisboa,Portuguese Red
2006,Portugal,91,19,Douro,Douro,Portuguese White
2007,Portugal,91,,Alentejano,Alentejano,Portuguese Red
2008,Portugal,91,16,Daeo,Daeo,Portuguese Red
2009,Portugal,90,33,Douro,Douro,Portuguese Red
2010,Portugal,90,19,Douro,Douro,Portuguese White
2011,Portugal,85,11,Tejo,Tejo,Portuguese Red
2012,Portugal,85,10,Daeo,Daeo,Portuguese Red
2013,Portugal,89,18,Douro,Douro,Portuguese Red
2014,Portugal,89,7,Terras do Daeo,Terras do Daeo,Portuguese Red
2015,Portugal,89,17,Alentejano,Alentejano,Portuguese Red
2016,Portugal,92,11,Daeo,Daeo,Portuguese Red
2017,Portugal,89,18,Douro,Douro,Portuguese Red
2018,Portugal,89,7,Terras do Daeo,Terras do Daeo,Portuguese Red
2019,Portugal,89,17,Alentejano,Alentejano,Portuguese Red
2020,Portugal,89,18,Douro,Douro,Portuguese Red
2021,Portugal,90,18,Douro,Douro,Portuguese Red
2022,Portugal,90,30,Alentejano,Alentejano,Portuguese White
2023,Portugal,85,10,Vinho Verde,Vinho Verde,Portuguese White
2024,Portugal,85,9,Vinho Verde,Vinho Verde,Portuguese White
2025,Portugal,85,12,Beira Atlantico,Beira Atlantico,Portuguese Sparkling
2026,Portugal,85,28,Tejo,Tejo,Portuguese Sparkling
2027,Portugal,85,11,Daeo,Daeo,Portuguese Sparkling
2028,Portugal,85,7,Alentejano,Alentejano,Portuguese Red
2029,Portugal,85,8,Bairrada,Bairrada,Portuguese Sparkling
2030,Portugal,85,10,Portuguese Table Wine,Portuguese Table Wine,Portuguese Red
2031,Portugal,85,9,Alentejano,Alentejano,Portuguese Red
2032,Portugal,91,35,Tejo,Tejo,Portuguese Red
2033,Portugal,91,17,Penainsula de Setubal,Penainsula de Setubal,Portuguese Red
2034,Portugal,91,22,Alentejano,Alentejano,Portuguese Red
2035,Portugal,91,28,Douro,Douro,Portuguese Red
2036,Portugal,91,75,Douro,Douro,Portuguese Red
2037,Portugal,91,30,Tejo,Tejo,Portuguese Red
2038,Portugal,91,,Douro,Douro,Portuguese Red
2039,Portugal,91,,Tejo,Tejo,Portuguese White
2040,Portugal,91,,Alentejano,,Touriga Nacional
2041,Portugal,91,16,Douro,Douro,Portuguese Red
2042,Portugal,88,35,Daeo,Daeo,Portuguese Red
2043,Portugal,90,13,Lisboa,Lisboa,Portuguese Red
2044,Portugal,92,25,Douro,Douro,Portuguese Red
2045,Portugal,92,25,Douro,Douro,Portuguese Red
2046,Portugal,85,15,Tejo,,Touriga Nacional
2047,Portugal,85,15,Tejo,Tejo,Portuguese Red
2048,Portugal,85,15,Tejo,Tejo,Portuguese White
2049,Portugal,85,10,Alentejano,Alentejano,Portuguese Red
2050,Portugal,85,7,Alentejano,Alentejano,Portuguese White
2051,Portugal,85,14,Douro,Douro,Portuguese Red
2052,Portugal,89,12,Tejo,Tejo,Portuguese Red
2053,Portugal,88,20,Porto,Porto,Porto
2054,Portugal,91,22,Daeo,Daeo,Portuguese Red
2055,Portugal,91,,Alentejano,Alentejano,Portuguese Red
2056,Portugal,91,,Tejo,Tejo,Portuguese Red
2057,Portugal,90,100,Alentejano,Alentejano,Portuguese Red
2058,Portugal,85,10,Alentejano,Alentejano,Portuguese Red
2059,Portugal,85,7,Alentejano,Alentejano,Portuguese White
2060,Portugal,85,14,Douro,Douro,Portuguese Red
2061,Portugal,84,18,Alentejano,,Rosa
2062,Portugal,84,,Tejo,,Sauvignon Blanc
2063,Portugal,84,12,Palmela,Palmela,Portuguese White
2064,Portugal,84,10,Tejo,Tejo,Portuguese Sparkling
2065,Portugal,84,10,Vinho Verde,,Rosa
2066,Portugal,84,10,Vinho Verde,Vinho Verde,Portuguese White
2067,Portugal,92,23,Alentejano,Alentejano,Portuguese Red
2068,Portugal,91,58,Bairrada,Bairrada,Portuguese Red
2069,Portugal,91,22,Douro,Douro,Portuguese Red
2070,Portugal,91,22,Douro,Douro,Portuguese Red
2071,Portugal,90,18,Douro,Douro,Portuguese White
2072,Portugal,90,15,Tejo,Tejo,Portuguese Red
2073,Portugal,88,,Tejo,Tejo,Portuguese White
2074,Portugal,88,20,Alentejano,Alentejano,Portuguese Red
2075,Portugal,88,12,Douro,Douro,Portuguese Red
2076,Portugal,88,12,Vinho Verde,Vinho Verde,Portuguese White
2077,Portugal,88,20,Douro,,Rosa
2078,Portugal,84,15,Tejo,,Touriga Nacional
2079,Portugal,84,9,Alentejano,Alentejano,Portuguese White
2080,Portugal,84,10,Douro,Douro,Portuguese White
2081,Portugal,84,,Tejo,Tejo,Portuguese White
2082,Portugal,84,10,Vinho Verde,Vinho Verde,Portuguese Red
2083,Portugal,84,22,Bairrada,Bairrada,Portuguese White
2084,Portugal,84,13,Douro,Douro,Portuguese Red
2085,Portugal,91,25,Daeo,Daeo,Portuguese Red
2086,Portugal,91,20,Tejo,Tejo,Portuguese Red
2087,Portugal,90,,Daeo,Daeo,Portuguese Red
2088,Portugal,90,,Daeo,Daeo,Portuguese White
2089,Portugal,88,21,Douro,,Touriga Nacional
2090,Portugal,88,8,Alentejano,Alentejano,Portuguese Red
2091,Portugal,88,10,Douro,Douro,Portuguese Red
2092,Portugal,88,8,Alentejano,Alentejano,Portuguese Red
2093,Portugal,88,12,Douro,Douro,Portuguese Red
2094,Portugal,90,16,Moscatel de Setaubal,,Moscatel
2095,Portugal,82,10,Vinho Verde,Vinho Verde,Portuguese White
2096,Portugal,88,13,Alentejano,Alentejano,Portuguese White
2097,Portugal,88,,Douro,Douro,Portuguese Red
2098,Portugal,90,,Douro,Douro,Portuguese Red
2099,Portugal,90,,Alentejo,Alentejo,Portuguese Red
2100,Portugal,90,45,Alentejano,,Petit Verdot
2101,Portugal,90,,Douro,Douro,Portuguese Red
2102,Portugal,87,11,Penainsula de Setubal,,Rosa
2103,Portugal,91,12,Douro,Douro,Portuguese Red
2104,Portugal,91,47,Douro,Douro,Portuguese Red
2105,Portugal,90,137,Moscatel do Douro,,Moscatel
2106,Portugal,88,8,Tejo,Tejo,Portuguese Red
2107,Portugal,88,12,Alentejano,Alentejano,Portuguese Red
2108,Portugal,91,20,Alentejano,Alentejano,Portuguese Red
2109,Portugal,91,60,Alentejano,,Syrah
2110,Portugal,91,35,Lisboa,Lisboa,Portuguese Red
2111,Portugal,91,10,Daeo,Daeo,Portuguese Red
2112,Portugal,91,25,Penainsula de Setubal,,Merlot
2113,Portugal,90,16,Alentejano,Alentejano,Portuguese Red
2114,Portugal,90,,Vinho Verde,Vinho Verde,Portuguese White
2115,Portugal,90,30,Douro,Douro,Portuguese Red
2116,Portugal,87,12,Lisboa,Lisboa,Portuguese Red
2117,Portugal,87,12,Douro,Douro,Portuguese Red
2118,Portugal,87,18,Douro,Douro,Portuguese White
2119,Portugal,90,16,Penainsula de Setubal,Penainsula de Setubal,Portuguese Red
2120,Portugal,90,12,Alentejano,Alentejano,Portuguese Red
2121,Portugal,90,65,Porto,Porto,Porto
2122,Portugal,90,13,Tejo,Tejo,Portuguese Red
2123,Portugal,91,23,Douro,Douro,Portuguese Red
2124,Portugal,90,13,Tejo,Tejo,Portuguese White
2125,Portugal,90,20,Tejo,,Cabernet Sauvignon
2126,Portugal,90,,Alentejano,Alentejano,Portuguese White
2127,Portugal,87,12,Alentejano,Alentejano,Portuguese Red
2128,Portugal,87,12,Vinho Verde,Vinho Verde,Portuguese White
2129,Portugal,90,13,Alentejo,Alentejo,Portuguese Red
2130,Portugal,89,14,Alentejano,Alentejano,Portuguese Red
2131,Portugal,89,,Alentejano,Alentejano,Portuguese Red
2132,Portugal,89,,Alentejano,Alentejano,Portuguese White
2133,Portugal,89,13,Douro,Douro,Portuguese White
2134,Portugal,87,10,Alentejano,,Syrah
2135,Portugal,87,8,Tejo,Tejo,Portuguese Red
2136,Portugal,87,15,Alentejano,,Syrah
2137,Portugal,90,15,Alentejano,Alentejano,Portuguese Red
2138,Portugal,90,,Alentejano,Alentejano,Portuguese Red
2139,Portugal,89,,Lisboa,Lisboa,Portuguese Red
2140,Portugal,89,15,Bairrada,Bairrada,Portuguese Red
2141,Portugal,87,8,Douro,Douro,Portuguese Red
2142,Portugal,87,8,Tejo,Tejo,Portuguese Red
2143,Portugal,87,15,Alentejano,,Syrah
2144,Portugal,87,13,Douro,Douro,Portuguese Red
2145,Portugal,87,17,Douro,Douro,Portuguese Red
2146,Portugal,87,15,Tejo,Tejo,Portuguese White
2147,Portugal,90,18,Alentejano,Alentejano,Portuguese Red
2148,Portugal,90,10,Daeo,Daeo,Portuguese Red
2149,Portugal,89,18,Lisboa,Lisboa,Portuguese White
2150,Portugal,89,12,Alentejano,Alentejano,Portuguese Red
2151,Portugal,89,,Daeo,Daeo,Portuguese White
2152,Portugal,86,13,Douro,Douro,Portuguese White
2153,Portugal,86,13,Alentejano,,Verdejo
2154,Portugal,86,19,Penainsula de Setubal,,Moscatel
2155,Portugal,89,20,Alentejano,Alentejano,Portuguese Red
2156,Portugal,89,20,Douro,Douro,Portuguese White
2157,Portugal,89,30,Alentejano,,Viognier
2158,Portugal,87,10,Alentejano,Alentejano,Portuguese Red
2159,Portugal,87,,Douro,Douro,Portuguese White
2160,Portugal,89,14,Tejo,Tejo,Portuguese White
2161,Portugal,89,20,Tejo,Tejo,Portuguese Red
2162,Portugal,90,40,Alentejo,Alentejo,Portuguese Red
2163,Portugal,90,15,Douro,Douro,Portuguese Red
2164,Portugal,87,18,Douro,Douro,Portuguese White
2165,Portugal,87,,Douro,Douro,Portuguese White
2166,Portugal,87,10,Alentejano,Alentejano,Portuguese Red
2167,Portugal,87,8,Alentejano,Alentejano,Portuguese White
2168,Portugal,86,9,Alentejano,Alentejano,Portuguese Red
2169,Portugal,86,15,Lisboa,Lisboa,Portuguese Red
2170,Portugal,86,8,Daeo,Daeo,Portuguese Red
2171,Portugal,88,,Alentejano,Alentejano,Portuguese Red
2172,Portugal,90,15,Lisboa,Lisboa,Portuguese Red
2173,Portugal,90,59,Douro,Douro,Portuguese Red
2174,Portugal,90,58,Bairrada,Bairrada,Portuguese Red
2175,Portugal,88,16,Tejo,Tejo,Portuguese Red
2176,South Africa,86,20,Walker Bay,,Sauvignon Blanc
2177,South Africa,86,35,Stellenbosch,,Sauvignon Blanc
2178,South Africa,86,11,Western Cape,,Sauvignon Blanc
2179,South Africa,85,10,Western Cape,,Sauvignon Blanc
2180,South Africa,85,20,Overberg,,Chardonnay
2181,South Africa,85,16,Robertson,,Sauvignon Blanc
2182,South Africa,85,22,Stellenbosch,,Chardonnay
2183,South Africa,85,10,Western Cape,,Chenin Blanc
2184,South Africa,85,15,Simonsberg-Paarl,,Sauvignon Blanc
2185,South Africa,85,10,Robertson,,Chardonnay
2186,South Africa,85,15,Western Cape,,Sauvignon Blanc
2187,South Africa,85,10,Western Cape,,Chenin Blanc
2188,South Africa,84,20,Stellenbosch,,Chenin Blanc
2189,South Africa,84,9,South Africa,,Chenin Blanc
2190,South Africa,83,10,Western Cape,,Chenin Blanc
2191,Spain,88,30,Northern Spain,Cigales,Tempranillo
2192,Spain,88,17,Central Spain,La Mancha,Tempranillo Blend
2193,Spain,94,68,Northern Spain,Rioja,Tempranillo Blend
2194,Spain,94,,Northern Spain,Ribera del Duero,Red Blend
2195,Spain,91,22,Galicia,Ra?as Baixas,Albariato
2196,Spain,91,32,Northern Spain,Ribera del Duero,Tempranillo
2197,Spain,90,35,Northern Spain,Ribera del Duero,Tempranillo
2198,Spain,90,28,Central Spain,La Mancha,Tempranillo
2199,Spain,90,26,Galicia,Ra?as Baixas,Albariato
2200,Spain,90,49,Spain Other,Spain,White Blend
2201,Spain,87,18,Catalonia,Cava,Sparkling Blend
2202,Spain,87,27,Northern Spain,Ribera del Duero,Tempranillo
2203,Spain,87,25,Andalucia,Jerez,Sherry
2204,Spain,87,15,Northern Spain,Ribera del Duero,Tempranillo
2205,Spain,87,16,Andalucia,Manzanilla-Sanla¼car de Barrameda,Sherry
2206,Spain,87,15,Northern Spain,Ribera del Duero,Tempranillo Blend
2207,Spain,87,28,Catalonia,Montsant,Red Blend
2208,Spain,89,23,Catalonia,Priorat,Red Blend
2209,Spain,89,25,Galicia,Ra?as Baixas,Albariato
2210,Spain,89,12,Northern Spain,Ribera del Duero,Tempranillo
2211,Spain,89,18,Catalonia,Cava,Sparkling Blend
2212,Spain,90,20,Northern Spain,Rioja,Tempranillo
2213,Spain,90,17,Northern Spain,Rioja,Tempranillo Blend
2214,Spain,93,64,Northern Spain,Ribera del Duero,Tempranillo
2215,Spain,93,91,Northern Spain,Ribera del Duero,Red Blend
2216,Spain,90,20,Galicia,Ra?as Baixas,Albariato
2217,Spain,88,11,Central Spain,Vino de la Tierra de Castilla,Tempranillo
2218,Spain,90,35,Catalonia,Cava,Sparkling Blend
2219,Spain,85,50,Northern Spain,Rioja,Red Blend
2220,Spain,89,26,Catalonia,Priorat,Red Blend
2221,Spain,90,21,Northern Spain,Rioja,Tempranillo Blend
2222,Spain,90,35,Catalonia,Cava,Sparkling Blend
2223,Spain,90,25,Catalonia,Cava,Sparkling Blend
2224,Spain,90,36,Galicia,Ribeira Sacra,Godello
2225,Spain,90,30,Northern Spain,Rioja,Tempranillo
2226,Spain,93,30,Andalucia,Jerez,Sherry
2227,Spain,93,61,Northern Spain,Rioja,Tempranillo
2228,Spain,89,50,Catalonia,Penedas,Garnacha
2229,Spain,90,35,Northern Spain,Rioja,Tempranillo Blend
2230,Spain,90,24,Northern Spain,Ribera del Duero,Tempranillo
2231,Spain,87,15,Levante,Jumilla,Monastrell
2232,Spain,90,15,Northern Spain,Rioja,Tempranillo
2233,Spain,90,20,Northern Spain,Rioja,Tempranillo Blend
2234,Spain,90,30,Northern Spain,Rioja,Tempranillo
2235,Spain,93,37,Northern Spain,Rioja,Tempranillo
2236,Spain,93,44,Northern Spain,Rioja,Tempranillo Blend
2237,Spain,93,136,Northern Spain,Ribera del Duero,Red Blend
2238,Spain,85,30,Northern Spain,Navarra,Moscatel
2239,Spain,87,15,Levante,Jumilla,Monastrell
2240,Spain,87,10,Catalonia,Terra Alta,Garnacha
2241,Spain,89,34,Northern Spain,Campo de Borja,Garnacha
2242,Spain,88,25,Catalonia,Priorat,Red Blend
2243,Spain,88,22,Catalonia,Priorat,Red Blend
2244,Spain,88,14,Central Spain,Valdepea±as,Tempranillo
2245,Spain,88,8,Northern Spain,Campo de Borja,Grenache
2246,Spain,88,30,Northern Spain,Navarra,Moscatel
2247,Spain,90,26,Northern Spain,Rioja,Tempranillo Blend
2248,Spain,90,32,Northern Spain,Rioja,Tempranillo Blend
2249,Spain,90,50,Northern Spain,Rioja,Garnacha
2250,Spain,90,90,Andalucia,Vino de la Tierra de CaÁdiz,Red Blend
2251,Spain,90,33,Andalucia,Vino de la Tierra de CaÁdiz,Red Blend
2252,Spain,90,32,Catalonia,Terra Alta,Red Blend
2253,Spain,84,9,Northern Spain,Campo de Borja,Red Blend
2254,Spain,87,15,Northern Spain,Rueda,Verdejo
2255,Spain,88,15,Northern Spain,Rioja,Tempranillo
2256,Spain,88,15,Northern Spain,Toro,Tempranillo
2257,Spain,88,16,Northern Spain,Rioja,Tempranillo Blend
2258,Spain,88,25,Northern Spain,Rioja,Tempranillo Blend
2259,Spain,90,32,Catalonia,Montsant,White Blend
2260,Spain,92,77,Northern Spain,Ribera del Duero,Tempranillo
2261,Spain,92,30,Andalucia,Jerez,Sherry
2262,Spain,90,10,Northern Spain,Rioja,Tempranillo Blend
2263,Spain,87,18,Northern Spain,Valdeorras,Godello
2264,Spain,87,20,Northern Spain,Valdeorras,Godello
2265,Spain,87,20,Northern Spain,Ribera del Duero,Tempranillo Blend
2266,Spain,88,16,Catalonia,Cava,Sparkling Blend
2267,Spain,88,20,Central Spain,Vino de la Tierra de Castilla,Red Blend
2268,Spain,88,18,Catalonia,Cava,Sparkling Blend
2269,Spain,88,18,Northern Spain,Rioja,Tempranillo Blend
2270,Spain,88,19,Catalonia,Montsant,Red Blend
2271,Spain,88,16,Galicia,Ra?as Baixas,Albariato
2272,Spain,88,120,Northern Spain,Rioja,Tempranillo Blend
2273,Spain,87,10,Northern Spain,Toro,Tempranillo
2274,Spain,90,40,Northern Spain,Ribera del Duero,Tempranillo
2275,Spain,90,24,Northern Spain,Rioja,Tempranillo Blend
2276,Spain,90,34,Andalucia,Jerez,Sherry
2277,Spain,89,30,Catalonia,Cava,Sparkling Blend
2278,Spain,83,8,Northern Spain,Campo de Borja,Garnacha
2279,Spain,83,10,Northern Spain,Campo de Borja,Red Blend
2280,Spain,82,13,Northern Spain,Somontano,Red Blend
2281,Spain,82,10,Northern Spain,Campo de Borja,Red Blend
2282,Spain,81,11,Northern Spain,Campo de Borja,Tempranillo Blend
2283,Spain,86,25,Catalonia,Montsant,Red Blend
2284,Spain,86,24,Catalonia,Montsant,Red Blend
2285,Spain,88,18,Northern Spain,Rioja,Tempranillo Blend
2286,Spain,88,25,Catalonia,Cava,Sparkling Blend
2287,Spain,88,12,Northern Spain,Ribera del Duero,Tempranillo
2288,Spain,92,125,Northern Spain,Ribera del Duero,Tempranillo
